garage_id,address,lat,lng,rate_per_half_hour,carpark_type_str,capacity,start_date_time,start_date,start_time,end_date_time,end_date,end_time,duration_type,parking_type,cust_id,cell
GP0018,10 Empress Avenue,43.769459,-79.412484,$2.50,Surface,68,,,,,,,short-term,public,,
GP0033,110 Dovercourt Road,43.64384,-79.422762,$1.50,Surface,8,,,,,,,short-term,public,,
GP0037,1124 THE QUEENSWAY,43.623355,-79.519,$1.00,Surface,11,,,,,,,short-term,public,,
GP0041,116 Joseph Duggan Rd,43.667724,-79.308522,$1.00,Surface,24,,,,,,,short-term,public,,
GP0042,116 Winners Circle,43.667107,-79.31074,$1.00,Surface,10,,,,,,,short-term,public,,
GP0045,117 Hammersmith Avenue,43.671707,-79.294358,$1.50,Surface,30,,,,,,,short-term,public,,
GP0046,118 Sarah Ashbridge Ave,43.667445,-79.309487,$1.00,Surface,24,,,,,,,short-term,public,,
GP0047,12 Willingdon Blvd. ,43.648389,-79.510632,$1.50,Surface,65,,,,,,,short-term,public,,
GP0057,136 Wineva Ave.,43.67125395,-79.29595782,$1.25,Surface,28,,,,,,,short-term,public,,
GP0063,141 Greenlaw Avenue,43.676198,-79.447739,$1.00,Surface,53,,,,,,,short-term,public,,
GP0075,1530 Markham Road,43.789507,-79.237915,$2.50,Surface,24,,,,,,,short-term,public,,
GP0090,18 Ferrier Avenue,43.678945,-79.348798,$1.50,Surface,23,,,,,,,short-term,public,,
GP0095,19 Spadina Road,43.667974,-79.404218,$2.00,Surface,65,,,,,,,short-term,public,,
GP0106,20 Prescott Avenue ,43.675143,-79.457513,$1.00,Surface,7,,,,,,,short-term,public,,
GP0107,20 Royalavon Crescent,43.645253,-79.532733,$1.00,Surface,62,,,,,,,short-term,public,,
GP0119,2225 Lake shore Blvd West (Parks),43.613359,-79.479926,$1.00,Surface,10,,,,,,,short-term,public,,
GP0125,2300 Lake shore Boulevard West,43.6184744,-79.4867386,$1.00,Surface,23,,,,,,,short-term,public,,
GP0129,25 Glenforest Road,43.730266,-79.402734,$1.50,Surface,26,,,,,,,short-term,public,,
GP0141,271A Scarlett Road,43.67789,-79.506555,$1.00,Surface,11,,,,,,,short-term,public,,
GP0145,30 Alvin Avenue,43.68919056,-79.39269984,$3.50,Surface,188,,,,,,,short-term,public,,
GP0146,30 Roehampton Avenue,43.708276,-79.397786,$2.50,Garage,153,,,,,,,short-term,public,,
GP0147,30 St. Clair Avenue West,43.688007,-79.395468,$2.00,Garage,173,,,,,,,short-term,public,,
GP0149,301 Scott Road,43.690343,-79.472383,$1.00,Surface,14,,,,,,,short-term,public,,
GP0153,320 Tweedsmuir Avenue,43.6858599,-79.4143379,$1.25,Garage,26,,,,,,,short-term,public,,
GP0159,341 Oakwood Avenue,43.686479,-79.43819,$1.00,Surface,22,,,,,,,short-term,public,,
GP0180,433 Rogers Road,43.682507,-79.463983,$1.00,Surface,28,,,,,,,long-term,public,,
GP0182,45 Abell Street,43.64190211,-79.42387042,$1.50,Garage,124,,,,,,,short-term,public,,
GP0185,465 Huron Street,43.667778,-79.401648,$2.00,Surface,15,,,,,,,short-term,public,,
GP0187,5 Dayton Avenue,43.625584,-79.503551,$1.00,Surface,15,,,,,,,short-term,public,,
GP0191,550 Mortimer Avenue,43.6905916,-79.3275032,$2.00,Surface,20,,,,,,,short-term,public,,
GP0193,5667 Yonge Street,43.781482,-79.415703,$2.00,Surface,23,,,,,,,short-term,public,,
GP0197,646 St. Clair Avenue West,43.682103,-79.4242,$1.25,Surface,18,,,,,,,short-term,public,,
GP0207,7 Jackson Avenue,43.6483334,-79.5090384,$1.00,Surface,40,,,,,,,short-term,public,,
GP0209,7 Norton Avenue,43.678365,-79.443882,$1.75,Surface,64,,,,,,,short-term,public,,
GP0211,700 St. Clair Ave West,43.681863,-79.42654,$1.50,Surface,18,,,,,,,short-term,public,,
GP0217,737 Rhodes Avenue,43.682926,-79.324476,$1.50,Surface,24,,,,,,,short-term,public,,
GP0225,800 Fleet Street,43.636821,-79.409705,$1.00,Surface,94,,,,,,,short-term,public,,
GP0233,9 Emerson Ave.,43.659412,-79.440143,$1.25,Surface,56,,,,,,,short-term,public,,
GP0235,9 Salem Avenue,43.661011,-79.431667,$1.25,Surface,35,,,,,,,short-term,public,,
GP0239,934 Royal York Road,43.646766,-79.511318,$1.50,Surface,11,,,,,,,short-term,public,,
